Cation Runtime (min),Neutral Runtime (min),Cation@Neutral Runtime (min),Neutral@Cation Runtime (min),Monomer 1,Monomer 2,Oligomer Length
84.03999999999999,62.82,27.92,26.12,74,77,2
74.18,54.7,15.68,27.38,29,80,2
68.74,56.7,24.52,18.5,36,53,2
83.88,38.38,13.76,11.0,30,70,2
52.980000000000004,47.94,35.8,35.379999999999995,26,31,2
152.66,44.18,22.08,18.86,51,67,2
113.02,55.879999999999995,33.54,35.18,70,75,2
126.82,62.16,7.88,3.8,56,92,2
66.5,50.08,11.64,28.54,11,62,2
92.78,63.68,15.4,26.92,1,23,2
169.88,65.4,9.120000000000001,34.339999999999996,81,91,2
68.84,31.799999999999997,24.82,25.9,1,75,2
82.82,38.24,10.58,11.0,7,56,2
118.36,54.82,38.66,21.24,72,99,2
138.42000000000002,15.02,9.02,31.679999999999996,2,19,2
87.67999999999999,44.239999999999995,16.72,35.44,47,70,2
81.66,36.42,9.559999999999999,18.619999999999997,41,53,2
71.28,47.980000000000004,41.62,2.12,26,67,2
31.98,39.480000000000004,32.96,14.2,20,44,2
77.03999999999999,31.48,17.339999999999996,19.84,15,36,2
50.8,16.86,14.46,17.02,19,70,2
66.26,51.86,32.32,34.06,43,72,2
135.34,91.28,12.14,33.620000000000005,38,62,2
49.04,28.72,27.46,30.06,1,8,2
83.3,48.46,8.2,25.179999999999996,24,46,2
105.8,65.64,37.86,14.66,59,75,2
83.1,53.699999999999996,10.2,17.56,19,30,2
66.16,56.08,25.439999999999998,26.86,9,71,2
56.019999999999996,0.36,33.14,5.62,3,14,2
125.17999999999999,94.08,21.74,3.56,15,76,2
73.97999999999999,64.5,5.38,34.06,5,37,2
95.14,44.4,28.26,8.54,22,25,2
36.18,29.56,25.220000000000002,10.78,10,39,2
91.64,33.0,21.16,31.24,58,78,2
80.82,54.66,21.9,37.1,64,98,2
96.0,78.97999999999999,31.179999999999996,33.26,17,57,2
97.94,57.67999999999999,37.96,28.599999999999998,7,16,2
60.76,58.839999999999996,30.7,11.36,11,74,2
117.86,30.32,28.0,6.66,77,96,2
190.68,133.78,9.879999999999999,10.14,16,81,2
40.980000000000004,45.1,14.44,12.4,2,59,2
41.980000000000004,39.96,10.379999999999999,18.46,45,91,2
28.98,20.36,11.54,8.02,2,42,2
56.22,48.58,6.76,26.74,4,61,2
144.12,119.8,12.0,26.76,24,86,2
52.4,50.98,22.26,11.38,6,7,2
60.54,42.06,9.84,24.76,44,47,2
71.5,33.42,18.14,8.96,70,78,2
51.78,39.12,30.679999999999996,36.08,64,83,2
66.64,69.74,33.2,8.719999999999999,46,66,2
71.64,105.19999999999999,29.639999999999997,36.739999999999995,71,75,2
73.32,66.8,10.2,16.66,5,9,2
61.1,64.26,37.36,16.46,36,85,2
63.86,51.36,17.54,26.96,2,99,2
43.42,41.36,14.28,23.5,10,62,2
180.2,56.68,34.46,36.76,16,41,2
82.96000000000001,38.9,29.599999999999998,11.6,57,92,2
68.9,65.08,26.5,9.8,27,31,2
121.56,58.9,23.099999999999998,22.52,76,80,2
156.5,107.16,41.64,18.119999999999997,17,97,2
60.84,60.58,19.839999999999996,26.02,8,67,2
106.82,51.64,20.54,17.419999999999998,28,80,2
57.9,56.92,30.38,11.38,12,43,2
162.74,110.94,6.36,22.88,23,33,2
101.14,54.3,40.42,17.04,72,82,2
92.48,62.84,40.76,18.68,66,79,2
94.62,83.94,30.66,16.58,33,51,2
117.53999999999999,62.16,44.92,30.08,54,65,2
239.46,184.96,30.220000000000002,16.6,23,86,2
84.18,25.22,24.08,17.56,19,45,2
125.66,93.28,11.940000000000001,23.599999999999998,64,76,2
90.25999999999999,83.06,36.599999999999994,21.26,58,96,2
33.14,17.5,10.2,13.78,42,91,2
88.18,74.12,8.96,32.22,39,81,2
85.2,51.17999999999999,12.5,22.76,77,78,2
112.64,72.56,19.48,8.76,18,93,2
92.58,47.88,4.5,13.839999999999998,4,94,2
113.84,87.02000000000001,23.28,5.16,79,84,2
200.66,36.28,11.02,21.78,45,64,2
151.82,84.0,33.2,29.720000000000002,38,57,2
60.239999999999995,33.44,31.26,27.46,46,93,2
788.92,43.02,16.799999999999997,5.6,17,22,2
73.58,48.3,6.06,27.74,29,78,2
96.4,54.480000000000004,35.839999999999996,19.099999999999998,26,52,2
42.7,82.14,18.36,32.56,20,71,2
128.46,82.5,25.8,9.46,98,99,2
82.66,39.56,40.0,21.979999999999997,41,66,2
121.53999999999999,94.22,17.14,13.139999999999999,29,38,2
87.68,71.94,25.220000000000002,23.779999999999998,78,89,2
88.3,38.94,27.02,18.32,64,100,2
88.72,32.36,14.18,27.56,31,85,2
322.9,54.9,9.14,20.36,57,67,2
64.16,79.46000000000001,34.239999999999995,14.6,10,97,2
82.06,57.42,23.679999999999996,33.76,36,70,2
90.88,116.22,28.42,22.279999999999998,71,80,2
118.88,80.86,74.6,7.8,53,65,2
118.52,90.58,40.68,4.8,28,75,2
91.56,54.839999999999996,11.6,28.479999999999997,24,33,2
90.62,67.74,27.32,32.2,32,72,2
59.08,42.14,21.3,17.38,8,92,2
71.38,52.2,23.06,10.219999999999999,49,62,2
124.34,94.97999999999999,30.96,21.939999999999998,75,82,2
69.17999999999999,46.06,34.46,25.76,49,79,2
69.6,37.16,25.7,16.46,61,62,2
55.9,22.32,33.879999999999995,33.64,8,89,2
134.2,73.1,15.299999999999999,5.72,6,75,2
99.22,35.84,5.96,34.279999999999994,47,85,2
102.47999999999999,89.4,15.2,24.16,10,17,2
105.16,64.42,53.28,11.839999999999998,21,67,2
36.9,50.72,31.58,14.2,1,80,2
90.1,40.72,35.44,22.939999999999998,46,53,2
121.36,87.88,37.17999999999999,19.74,18,53,2
95.74,54.68,19.14,3.74,59,80,2
199.38,135.1,26.139999999999997,10.96,38,97,2
43.54,53.48,4.14,11.860000000000001,12,36,2
84.38,36.56,34.98,31.479999999999997,4,54,2
99.7,0.36,9.58,12.58,14,15,2
193.52,48.7,21.38,22.52,25,65,2
171.1,138.74,7.640000000000001,31.939999999999998,62,95,2
139.18,117.66,15.5,8.6,23,46,2
126.56,44.18,35.32,6.68,78,92,2
68.98,47.16,28.12,35.56,44,72,2
103.78,75.86,28.2,11.52,5,82,2
471.32,0.36,22.4,35.9,14,55,2
71.66,50.620000000000005,13.0,36.279999999999994,8,52,2
70.02,58.699999999999996,37.04,34.779999999999994,15,83,2
78.75999999999999,49.36,34.3,12.08,7,78,2
207.36,82.94,31.66,21.679999999999996,17,39,2
44.739999999999995,47.18,14.319999999999999,36.64,74,94,2
103.3,52.82,22.28,16.58,33,64,2
118.16,39.68,29.439999999999998,28.16,9,84,2
187.36,69.14,24.38,18.299999999999997,51,84,2
52.18,61.06,14.219999999999999,27.52,10,57,2
90.22,67.78,35.26,8.780000000000001,30,93,2
123.53999999999999,56.44,7.38,6.959999999999999,11,81,2
92.56,37.8,10.36,4.640000000000001,5,59,2
91.68,63.7,16.54,31.879999999999995,70,96,2
72.76,50.46,32.5,5.959999999999999,21,27,2
73.72,136.48,22.06,12.62,21,71,2
66.68,48.62,12.34,2.9,1,96,2
100.94,65.02,10.94,15.299999999999999,26,84,2
367.1,0.36,31.34,17.419999999999998,14,98,2
80.12,26.48,18.92,24.279999999999998,6,63,2
103.08,65.97999999999999,38.62,15.26,28,78,2
81.22,49.019999999999996,40.4,6.38,47,93,2
48.480000000000004,54.72,31.46,14.62,19,93,2
96.06,62.0,15.5,29.779999999999998,62,83,2
144.82,93.84,6.54,25.46,76,78,2
139.44,67.52,24.099999999999998,37.64,23,50,2
63.72,39.18,14.12,9.2,39,57,2
57.1,54.02,7.68,21.82,42,47,2
182.62,111.68,17.68,5.4,65,76,2
162.54,74.47999999999999,38.18,7.859999999999999,18,45,2
80.53999999999999,80.92,16.98,17.64,59,96,2
32.12,33.66,29.3,13.299999999999999,4,42,2
112.78,69.67999999999999,39.46,7.98,52,65,2
73.78,60.86,12.48,4.16,60,79,2
120.28,81.97999999999999,38.92,38.1,74,82,2
166.04,78.88,32.22,16.82,25,33,2
101.08,34.68,17.52,6.38,33,72,2
64.6,41.5,16.299999999999997,25.36,9,92,2
91.12,45.7,32.519999999999996,13.94,69,70,2
60.58,54.22,22.92,19.54,12,60,2
168.6,47.78,14.6,15.02,56,67,2
99.22,44.18,23.36,9.059999999999999,79,89,2
103.56,63.17999999999999,30.06,30.86,4,99,2
72.78,72.46000000000001,21.38,35.98,16,62,2
152.42000000000002,70.58,8.84,26.939999999999998,86,91,2
154.07999999999998,254.94,12.219999999999999,9.36,28,38,2
85.28,68.74,40.339999999999996,15.860000000000001,24,65,2
114.4,83.36,17.72,20.46,18,85,2
76.1,58.86,26.4,22.58,4,82,2
70.52,59.56,22.9,7.3999999999999995,43,51,2
126.4,50.980000000000004,14.86,29.96,51,89,2
157.04,131.7,26.720000000000002,21.26,38,41,2
57.4,25.78,12.219999999999999,28.36,19,53,2
85.74,31.8,10.24,33.76,58,80,2
71.36,29.7,5.84,12.26,5,54,2
86.74,54.5,14.64,4.38,39,97,2
53.96,0.36,24.82,25.96,14,58,2
44.84,34.9,10.58,5.08,4,19,2
95.06,86.53999999999999,17.78,22.52,25,28,2
138.04,93.06,7.9,13.52,33,69,2
78.62,34.42,24.26,36.82,60,62,2
40.019999999999996,25.419999999999998,3.0,15.399999999999999,1,56,2
63.26,130.01999999999998,8.48,31.46,57,71,2
52.94,36.54,36.739999999999995,25.06,4,59,2
78.08,61.16,35.26,25.34,10,81,2
84.14,58.279999999999994,27.66,8.24,36,66,2
83.26,61.1,17.86,30.86,17,74,2
94.66,83.25999999999999,40.739999999999995,16.439999999999998,50,84,2
94.34,49.74,9.059999999999999,6.24,62,98,2
60.96,16.18,21.96,28.96,6,78,2
85.96000000000001,59.54,14.2,20.24,28,63,2
97.53999999999999,91.75999999999999,26.779999999999998,31.96,32,64,2
63.18,52.16,23.0,10.6,3,37,2
106.53999999999999,79.42,15.9,15.0,83,85,2
222.84,87.82,31.32,35.36,15,55,2
110.44,46.08,23.56,31.779999999999998,9,52,2
97.48,110.47999999999999,16.939999999999998,21.679999999999996,27,49,2
97.34,80.42,23.24,9.379999999999999,30,72,2
170.34,52.48,7.8,34.0,8,28,2
125.58,54.58,25.979999999999997,6.919999999999999,26,33,2
183.3,69.53999999999999,27.02,12.319999999999999,63,79,2
162.36,92.28,33.98,28.099999999999998,16,95,2
128.9,97.22,21.380000000000003,19.74,74,75,2
93.56,55.58,38.52,23.06,33,85,2
85.75999999999999,44.78,31.52,8.6,9,65,2
122.36,86.02,22.78,28.979999999999997,29,82,2
96.46000000000001,43.46,18.52,7.819999999999999,85,91,2
121.0,75.86,41.22,15.2,5,23,2
62.24,57.14,17.32,21.279999999999998,15,62,2
185.6,89.1,29.86,27.8,7,99,2
79.02,69.8,14.54,8.6,46,69,2
92.92,56.42,22.52,14.6,52,92,2
83.08,55.739999999999995,28.36,34.839999999999996,22,31,2
82.78,43.34,19.86,12.799999999999999,32,53,2
96.12,62.06,35.78,26.96,28,54,2
272.72,134.98,28.84,4.78,55,67,2
75.47999999999999,38.06,33.44,16.46,12,97,2
39.76,42.32,23.58,26.979999999999997,44,93,2
90.84,57.62,8.879999999999999,8.84,5,63,2
148.34,104.17999999999999,12.54,17.7,17,98,2
59.54,54.5,6.88,26.32,9,25,2
129.84,50.32,30.9,18.58,19,64,2
91.06,68.3,16.68,10.459999999999999,43,66,2
132.16,70.92,9.18,9.32,24,52,2
70.64,45.699999999999996,10.8,15.399999999999999,5,6,2
83.14,53.54,36.0,22.9,7,42,2
56.82,34.0,14.639999999999999,14.139999999999999,1,61,2
27.18,25.4,24.92,11.44,11,20,2
163.04,129.57999999999998,27.56,31.22,66,76,2
85.6,38.58,13.839999999999998,10.64,47,64,2
72.72,85.74,24.0,6.779999999999999,75,78,2
61.26,28.46,8.559999999999999,29.62,20,50,2
103.34,50.42,8.04,31.52,49,98,2
123.06,70.52,17.92,17.7,18,29,2
91.5,63.1,27.479999999999997,7.1,30,32,2
87.38,69.18,32.08,30.74,18,32,2
69.66,93.3,37.9,25.639999999999997,61,98,2
41.519999999999996,9.36,33.379999999999995,16.839999999999996,2,16,2
110.58,61.14,27.24,5.5,53,84,2
131.1,65.97999999999999,38.58,3.3200000000000003,33,45,2
161.26,112.47999999999999,22.86,31.58,17,18,2
106.3,105.97999999999999,11.24,6.3,54,71,2
67.18,66.46000000000001,37.6,18.2,29,42,2
35.260000000000005,39.4,8.36,35.22,1,7,2
69.34,0.42,3.3,12.7,6,14,2
191.38,97.46000000000001,15.64,32.76,57,86,2
108.47999999999999,51.44,13.5,26.12,80,85,2
95.03999999999999,52.58,13.9,3.26,10,76,2
67.72,122.8,20.36,36.339999999999996,76,94,2
61.739999999999995,49.279999999999994,23.62,19.24,15,39,2
121.14,79.25999999999999,39.54,11.34,17,83,2
30.36,32.6,17.060000000000002,14.56,10,36,2
80.72,53.08,16.36,8.66,49,58,2
59.9,52.28,9.74,6.74,46,72,2
76.88,47.67999999999999,36.46,23.56,15,79,2
147.5,69.56,38.1,31.639999999999997,7,82,2
105.22,52.019999999999996,34.019999999999996,30.799999999999997,27,65,2
251.78,85.1,15.9,28.639999999999997,60,95,2
73.74,0.36,33.64,34.06,14,34,2
141.0,53.28,32.379999999999995,26.56,12,17,2
146.68,63.78,30.34,38.4,77,99,2
52.58,45.24,30.04,32.279999999999994,2,9,2
104.84,131.82,41.339999999999996,14.18,30,69,2
107.6,72.22,41.26,20.34,18,72,2
84.1,55.0,12.16,15.76,8,33,2
122.22,79.72,25.24,5.18,26,28,2
70.67999999999999,46.22,31.979999999999997,9.28,7,19,2
85.16,24.62,22.419999999999998,18.139999999999997,44,53,2
66.44,49.64,25.599999999999998,2.84,39,60,2
58.120000000000005,21.78,13.139999999999999,17.26,3,80,2
150.16,113.3,7.24,35.3,23,67,2
76.16,73.32,17.02,2.48,25,44,2
148.04,56.92,10.32,14.239999999999998,33,53,2
202.9,105.5,34.56,30.92,23,31,2
124.06,69.94,63.18,21.32,54,67,2
65.5,61.2,35.22,21.679999999999996,29,54,2
86.34,64.53999999999999,40.879999999999995,12.26,32,85,2
81.62,48.92,19.48,36.52,8,65,2
50.5,40.92,21.24,20.92,12,41,2
94.16,50.82,39.04,24.979999999999997,47,69,2
100.24000000000001,73.02,36.019999999999996,15.739999999999998,53,92,2
110.08,99.92,19.16,29.7,28,82,2
124.28,115.62,10.34,4.640000000000001,4,23,2
104.74,60.519999999999996,37.26,27.2,6,99,2
110.16,45.8,6.36,11.54,37,51,2
74.12,65.08,24.86,3.62,62,79,2
77.32,58.9,34.58,11.299999999999999,31,72,2
82.64,78.52,7.38,19.4,71,77,2
44.92,50.08,29.04,15.399999999999999,10,60,2
66.1,45.44,7.66,24.46,19,29,2
84.8,65.64,10.399999999999999,28.220000000000002,21,50,2
85.46000000000001,60.14,27.8,19.4,5,100,2
34.32,32.8,16.939999999999998,2.08,10,20,2
54.019999999999996,33.18,8.52,18.58,6,42,2
62.78,42.86,12.42,19.36,41,91,2
77.96000000000001,59.5,22.04,8.0,28,59,2
89.16,67.22,7.5,7.76,42,66,2
150.46,135.48,6.06,13.16,39,76,2
73.53999999999999,31.619999999999997,36.46,5.6,3,96,2
126.1,120.1,30.06,18.48,23,71,2
64.58,36.72,28.779999999999998,6.62,58,61,2
119.52,72.78,34.0,7.6,64,81,2
71.88,0.36,38.08,2.42,14,22,2
83.58,49.2,38.72,26.62,4,63,2
72.6,53.2,35.17999999999999,12.739999999999998,26,100,2
136.16,47.67999999999999,22.2,29.3,45,93,2
159.12,54.06,14.780000000000001,16.22,63,74,2
91.14,48.5,20.88,31.46,24,84,2
106.56,43.46,11.16,14.839999999999998,30,64,2
56.519999999999996,25.56,37.14,28.96,4,78,2
82.78,0.54,21.54,31.54,14,39,2
81.34,62.18,14.4,24.74,25,49,2
50.44,82.7,10.44,18.639999999999997,37,91,2
41.6,25.66,8.66,4.959999999999999,1,37,2
86.28,58.3,30.58,7.58,11,76,2
104.86,52.9,8.48,11.66,34,66,2
60.32,38.17999999999999,13.08,19.96,6,59,2
115.9,75.14,21.060000000000002,29.54,16,18,2
82.67999999999999,55.67999999999999,24.76,33.699999999999996,69,91,2
80.16,52.96,6.76,31.9,28,42,2
206.68,156.7,15.52,30.779999999999998,55,71,2
84.46000000000001,82.19999999999999,34.4,29.3,12,81,2
87.67999999999999,55.72,41.52,33.67999999999999,60,98,2
88.94,72.03999999999999,13.16,36.46,33,93,2
108.26,61.739999999999995,27.58,3.02,29,94,2
109.38,37.14,34.06,36.1,15,74,2
40.58,34.22,33.92,11.92,3,16,2
102.62,48.22,23.32,8.82,52,84,2
125.62,42.42,12.62,18.38,45,53,2
95.66,62.67999999999999,23.26,2.96,16,58,2
258.92,54.3,14.76,21.08,22,67,2
57.739999999999995,29.48,26.88,18.76,3,56,2
115.96000000000001,43.94,28.84,18.88,15,34,2
220.5,170.8,20.58,24.54,76,99,2
143.88,142.44,30.979999999999997,32.879999999999995,28,99,2
239.32,53.98,28.96,9.08,41,51,2
72.74,55.48,7.9799999999999995,14.18,26,65,2
96.17999999999999,59.46,10.2,9.2,7,54,2
102.52,60.78,10.18,29.96,89,100,2
70.5,57.120000000000005,10.48,26.02,22,24,2
150.34,42.42,39.8,21.26,34,65,2
50.14,82.1,19.38,22.84,32,46,2
130.6,72.28,8.959999999999999,11.9,28,41,2
110.42,107.5,21.02,10.14,55,72,2
98.82,46.96,11.04,27.08,41,89,2
116.3,46.14,25.679999999999996,14.96,69,92,2
85.74,60.92,5.24,7.64,10,38,2
67.0,62.58,8.719999999999999,25.52,12,82,2
129.5,61.12,35.2,23.76,29,97,2
44.68,41.379999999999995,8.46,2.2,3,15,2
136.18,243.92000000000002,12.58,17.119999999999997,30,67,2
100.06,36.06,11.14,9.059999999999999,77,97,2
37.879999999999995,35.480000000000004,9.32,35.16,12,19,2
62.32,16.919999999999998,26.06,8.44,2,58,2
115.14,49.42,13.02,17.48,16,80,2
103.5,127.74,29.42,20.16,64,99,2
101.02000000000001,31.96,15.98,2.12,58,79,2
154.56,76.06,17.2,34.42,37,92,2
490.8,221.07999999999998,47.66,27.099999999999998,81,86,2
135.04,46.82,35.96,13.819999999999999,11,75,2
69.8,53.92,6.12,14.04,56,85,2
84.62,67.96000000000001,24.18,26.06,17,56,2
139.78,75.74,22.04,32.14,7,17,2
81.36,59.12,13.96,15.1,84,89,2
107.2,71.32,18.0,4.5600000000000005,6,81,2
85.56,107.75999999999999,32.66,15.48,47,71,2
52.56,60.279999999999994,14.799999999999999,16.96,12,59,2
58.4,53.42,30.479999999999997,30.46,2,18,2
86.52,63.46,35.4,5.9,7,57,2
66.66,37.56,18.24,20.2,1,74,2
160.7,140.82,20.08,27.2,23,29,2
92.56,64.22,9.74,18.96,72,98,2
58.4,51.72,31.26,27.099999999999998,2,83,2
93.08,63.94,18.08,17.96,59,74,2
21.54,29.22,27.16,32.1,1,9,2
167.56,78.24000000000001,15.059999999999999,19.139999999999997,44,86,2
44.34,33.82,9.0,18.58,15,37,2
62.38,43.739999999999995,18.22,30.22,25,91,2
75.18,39.4,22.4,19.04,37,52,2
153.9,189.3,19.22,7.779999999999999,76,81,2
89.0,49.82,33.22,10.76,27,30,2
97.72,39.66,26.599999999999998,23.3,50,66,2
89.7,35.24,24.02,20.599999999999998,36,84,2
97.52,98.72,30.5,33.739999999999995,71,74,2
67.88,60.04,33.099999999999994,20.92,10,63,2
143.92000000000002,42.2,6.74,6.14,33,50,2
102.96000000000001,53.92,19.6,25.220000000000002,72,83,2
134.34,61.98,16.58,16.22,23,32,2
106.52,43.82,31.62,15.48,49,96,2
159.92000000000002,161.88,12.78,15.96,75,76,2
58.24,62.94,15.2,34.18,53,91,2
160.78,76.19999999999999,31.02,6.54,84,92,2
34.34,45.739999999999995,33.14,9.04,4,20,2
64.28,53.34,8.48,15.860000000000001,41,49,2
50.480000000000004,53.0,5.34,23.62,44,46,2
53.44,61.14,6.9,23.54,39,75,2
139.52,145.24,27.779999999999998,27.38,23,72,2
87.62,44.86,12.7,31.179999999999996,58,62,2
56.72,42.86,33.5,11.6,70,79,2
73.6,42.260000000000005,10.780000000000001,23.92,4,60,2
77.14,0.54,29.26,8.24,14,21,2
62.52,35.92,7.819999999999999,10.839999999999998,2,43,2
95.28,50.92,28.32,11.0,63,77,2
110.1,63.980000000000004,67.8,21.18,18,67,2
54.86,34.3,13.58,16.339999999999996,27,70,2
70.02,60.36,16.08,20.119999999999997,21,53,2
81.14,55.1,17.16,24.32,12,99,2
117.53999999999999,52.3,23.8,32.06,67,75,2
55.46,44.82,20.919999999999998,2.48,20,85,2
37.5,42.76,32.14,32.52,1,4,2
103.3,37.04,31.52,14.0,22,69,2
82.64,54.239999999999995,22.299999999999997,7.64,59,79,2
92.34,49.42,16.74,33.019999999999996,57,85,2
75.18,64.03999999999999,34.56,29.439999999999998,6,17,2
80.0,32.48,7.9399999999999995,30.7,10,75,2
131.66,84.88,27.92,31.62,80,86,2
49.480000000000004,34.38,33.06,25.36,37,44,2
54.64,37.18,34.019999999999996,14.18,31,67,2
57.82,23.98,6.459999999999999,18.16,8,70,2
60.48,46.78,16.54,11.16,18,31,2
69.16,51.3,39.4,16.7,49,80,2
54.82,32.72,31.22,21.16,4,36,2
89.14,41.22,27.76,27.88,33,46,2
55.16,49.1,5.2,14.2,1,79,2
94.28,90.8,6.8,24.32,11,38,2
75.36,59.06,34.94,16.28,54,72,2
111.38,84.84,16.46,36.879999999999995,4,76,2
100.24000000000001,63.32,14.36,10.7,2,55,2
66.66,0.36,24.139999999999997,10.9,12,14,2
80.84,177.72,37.98,21.0,18,71,2
33.9,39.66,6.74,7.6,1,39,2
55.86,52.64,19.28,6.02,44,50,2
144.14,57.58,37.879999999999995,21.2,49,100,2
67.84,55.239999999999995,31.06,26.679999999999996,6,57,2
99.12,54.34,40.94,5.58,41,84,2
117.5,41.5,36.2,12.68,22,29,2
63.0,54.86,36.52,33.58,3,18,2
82.7,83.3,15.94,12.2,46,71,2
71.3,80.69999999999999,30.179999999999996,6.42,85,89,2
97.92,47.599999999999994,47.1,10.459999999999999,27,66,2
97.14,67.22,25.139999999999997,29.42,60,96,2
124.03999999999999,92.92,30.720000000000002,31.16,74,76,2
158.1,82.92,26.299999999999997,22.32,33,86,2
51.52,26.04,25.38,20.38,19,27,2
106.38,57.28,12.74,2.84,9,66,2
64.44,34.12,12.36,25.779999999999998,15,61,2
93.86,67.34,16.32,17.24,67,78,2
71.5,60.66,9.22,9.62,32,50,2
91.8,54.7,8.22,19.34,28,57,2
67.92,43.72,29.179999999999996,5.859999999999999,12,94,2
94.16,35.1,29.720000000000002,11.48,70,74,2
88.1,59.28,13.5,7.2,37,84,2
43.599999999999994,37.379999999999995,26.66,14.799999999999999,1,22,2
75.08,63.239999999999995,5.3,7.04,56,93,2
79.53999999999999,42.2,17.98,32.56,26,30,2
122.52,121.08,13.839999999999998,30.2,30,71,2
96.0,44.2,11.559999999999999,19.16,51,66,2
169.34,125.58,20.26,28.3,7,41,2
97.66,76.67999999999999,9.8,16.7,11,23,2
57.96,56.58,23.06,18.98,21,85,2
79.4,52.64,6.24,23.479999999999997,6,97,2
78.16,35.94,21.139999999999997,20.0,61,80,2
82.67999999999999,59.22,31.66,32.86,20,53,2
86.53999999999999,51.32,13.28,7.28,30,31,2
52.44,42.260000000000005,16.64,12.1,3,43,2
100.86,51.32,12.58,23.779999999999998,95,100,2
79.16,51.18,36.0,35.98,5,60,2
109.17999999999999,64.66,31.3,4.279999999999999,89,94,2
77.96000000000001,62.32,26.04,21.16,9,26,2
89.44,58.54,36.98,17.139999999999997,45,46,2
157.8,64.06,28.679999999999996,26.92,2,95,2
114.82,52.68,39.98,15.319999999999999,16,100,2
118.58,62.16,14.219999999999999,29.04,65,82,2
91.12,70.64,28.779999999999998,36.82,24,51,2
67.46000000000001,42.56,12.98,5.779999999999999,22,72,2
85.7,33.02,11.059999999999999,13.819999999999999,36,89,2
61.04,66.22,22.439999999999998,7.28,26,47,2
47.98,18.46,21.38,9.16,2,39,2
45.9,32.1,34.379999999999995,26.38,27,91,2
180.86,96.02,11.6,25.38,46,86,2
175.3,248.57999999999998,35.56,11.78,1,55,2
130.54,102.22,11.04,17.78,7,76,2
81.84,76.46000000000001,25.24,8.36,17,37,2
94.48,51.46,33.42,29.56,22,45,2
124.1,69.76,31.0,35.06,63,96,2
51.18,44.48,12.58,12.819999999999999,10,59,2
152.12,125.25999999999999,35.67999999999999,13.04,38,42,2
100.38,28.5,10.059999999999999,36.64,79,91,2
95.6,90.26,13.08,26.36,23,93,2
114.28,44.64,9.620000000000001,9.62,21,29,2
87.1,62.4,35.32,14.66,58,83,2
98.53999999999999,54.56,9.08,25.88,70,98,2
52.099999999999994,51.64,22.220000000000002,11.02,9,11,2
131.48,53.36,31.139999999999997,11.42,5,57,2
85.34,57.82,12.76,15.639999999999999,15,16,2
51.16,37.019999999999996,9.34,24.82,3,74,2
116.03999999999999,64.32,39.46,10.12,75,97,2
73.6,32.2,23.54,20.84,49,77,2
91.26,43.16,20.96,14.299999999999999,5,17,2
73.03999999999999,44.12,17.9,13.46,78,100,2
72.84,46.58,39.62,23.84,57,72,2
360.04,162.36,24.68,17.380000000000003,38,99,2
77.16,85.86,27.38,12.139999999999999,12,38,2
92.28,41.839999999999996,25.099999999999998,16.46,36,65,2
79.12,48.94,31.799999999999997,4.220000000000001,30,46,2
54.72,44.2,22.06,4.1,11,54,2
168.86,70.42,19.82,33.26,23,53,2
96.53999999999999,54.62,20.68,12.44,62,80,2
97.3,64.47999999999999,7.9399999999999995,8.54,39,54,2
105.0,47.2,15.139999999999999,2.7800000000000002,44,67,2
56.08,59.98,34.599999999999994,8.66,29,36,2
92.16,38.48,16.0,5.220000000000001,5,97,2
151.52,75.3,27.220000000000002,15.02,59,95,2
121.2,60.480000000000004,18.32,27.42,65,75,2
173.78,125.06,21.98,27.96,38,82,2
59.980000000000004,56.3,38.96,27.439999999999998,10,99,2
113.7,112.16,6.5600000000000005,33.82,12,23,2
41.28,31.02,16.68,10.78,2,62,2
102.68,54.48,11.3,33.44,57,69,2
83.34,41.18,16.58,5.9,21,72,2
108.52000000000001,69.44,16.64,9.74,72,79,2
133.72,83.19999999999999,18.84,27.96,66,82,2
70.38,62.9,28.979999999999997,24.92,61,77,2
90.7,61.92,16.68,13.1,31,100,2
97.88,52.82,29.139999999999997,14.299999999999999,56,64,2
64.2,52.22,35.099999999999994,26.24,70,83,2
89.2,50.54,25.4,13.94,64,78,2
93.42,58.72,28.88,15.68,31,50,2
69.82,47.519999999999996,29.679999999999996,30.04,4,100,2
57.019999999999996,26.64,7.9,26.08,51,91,2
99.24,74.96000000000001,9.8,7.3999999999999995,25,30,2
251.9,160.28,17.08,3.9,55,93,2
83.2,62.4,17.240000000000002,3.12,34,84,2
89.03999999999999,50.66,39.339999999999996,16.4,59,83,2
101.53999999999999,74.76,31.179999999999996,17.88,18,50,2
52.98,52.02,12.2,5.14,8,11,2
68.66,58.98,32.32,32.26,20,29,2
124.53999999999999,0.54,37.0,21.7,14,16,2
129.42,85.1,20.86,7.5,19,86,2
140.18,112.03999999999999,9.98,28.74,23,45,2
60.82,45.120000000000005,26.08,25.599999999999998,11,59,2
46.36,48.74,8.8,30.939999999999998,1,18,2
48.3,59.06,4.9,31.179999999999996,78,91,2
83.42,55.94,12.48,9.44,34,49,2
66.82,29.46,31.32,18.639999999999997,26,91,2
37.72,0.36,20.54,6.28,10,14,2
73.88,43.7,12.74,4.9399999999999995,21,64,2
84.72,28.36,31.38,5.359999999999999,27,47,2
57.3,47.760000000000005,20.28,22.599999999999998,1,83,2
61.54,314.32,24.779999999999998,25.42,10,54,2
733.5,68.14,20.6,22.04,16,77,2
